Time,ISP_IN_MB,LAN_OUT_MB,ISP_uptime,Delta_ISP_IN_MB,Delta_LAN_OUT_MB,Delta_Time_hr,Restart
2026-04-08 01:00:03,84.94,2092.56,4068.86,3.54,8.6,1.01,False
2026-04-08 02:00:04,87.78,2098.81,4069.86,2.84,6.25,1.01,False
2026-04-08 03:00:03,90.14,2101.96,4070.86,2.36,3.15,1.01,False
2026-04-08 04:00:03,95.25,2181.23,4071.86,5.12,79.28,1.01,False
2026-04-08 05:00:03,99.01,2218.6,4072.86,3.76,37.37,1.01,False
2026-04-08 06:00:03,101.56,2227.15,4073.86,2.54,8.54,1.01,False
2026-04-08 07:00:03,108.71,2259.54,4074.86,7.15,32.39,1.01,False
2026-04-08 08:00:03,115.42,2304.22,4075.86,6.71,44.68,1.01,False
2026-04-08 09:00:03,118.11,2306.21,4076.86,2.69,2.0,1.01,False
2026-04-08 10:00:04,120.39,2310.68,4077.86,2.28,4.47,1.01,False
2026-04-08 11:00:04,122.43,2329.27,4078.86,2.04,18.59,1.01,False
2026-04-08 12:00:03,124.04,2330.86,4079.86,1.61,1.58,1.01,False
2026-04-08 13:00:03,125.62,2332.44,4080.86,1.59,1.59,1.01,False
2026-04-08 14:00:04,127.3,2335.12,4081.86,1.68,2.68,1.01,False
2026-04-08 15:00:03,128.85,2336.68,4082.86,1.55,1.56,1.01,False
2026-04-08 16:00:03,130.94,2339.18,4083.86,2.1,2.49,1.01,False
2026-04-08 17:00:03,138.43,2364.6,4084.86,7.48,25.43,1.01,False
2026-04-08 18:00:03,186.58,2816.52,4085.86,48.15,451.92,1.01,False
2026-04-08 19:00:03,264.33,3256.33,4086.86,77.75,439.8,1.01,False
2026-04-08 20:00:03,453.4,3671.59,4087.86,189.07,415.26,1.01,False
2026-04-08 21:00:04,529.98,184.03,4088.86,76.59,608.44,1.01,False
2026-04-08 22:00:03,564.08,558.56,4089.86,34.09,374.53,1.01,False
2026-04-08 23:00:03,795.61,596.25,4090.86,231.54,37.69,1.01,False
2026-04-09 00:00:04,835.38,617.94,4091.86,39.77,21.69,1.01,False
2026-04-09 01:00:03,840.44,628.05,4092.86,5.06,10.11,1.01,False
2026-04-09 02:00:03,845.53,650.09,4093.86,5.09,22.03,1.01,False
2026-04-09 03:00:03,850.44,693.22,4094.86,4.91,43.14,1.01,False
2026-04-09 04:00:03,856.07,714.31,4095.86,5.63,21.08,1.01,False
2026-04-09 05:00:03,863.35,850.37,4096.86,7.27,136.06,1.01,False
2026-04-09 06:00:03,869.71,864.1,4097.86,6.36,13.73,1.01,False
2026-04-09 07:00:04,875.03,875.49,4098.86,5.32,11.39,1.01,False
2026-04-09 08:00:04,880.97,955.86,4099.86,5.94,80.37,1.01,False
2026-04-09 09:00:04,884.7,961.2,4100.86,3.73,5.34,1.01,False
2026-04-09 10:00:04,888.98,966.56,4101.86,4.28,5.37,1.01,False
2026-04-09 11:00:03,892.34,986.28,4102.86,3.36,19.71,1.01,False
2026-04-09 12:00:03,895.57,989.1,4103.86,3.23,2.82,1.01,False
2026-04-09 13:00:03,898.75,993.68,4104.86,3.18,4.58,1.01,False
2026-04-09 14:00:04,902.12,997.92,4105.86,3.36,4.24,1.01,False
2026-04-09 15:00:04,905.51,1001.54,4106.86,3.39,3.62,1.01,False
2026-04-09 16:00:04,908.92,1005.27,4107.86,3.41,3.73,1.01,False
2026-04-09 17:00:03,937.12,1078.95,4108.86,28.19,73.68,1.01,False
2026-04-09 18:00:04,967.3,2498.57,4109.86,30.18,1419.63,1.01,False
2026-04-09 19:00:04,1060.32,3256.21,4110.86,93.03,757.63,1.01,False
2026-04-09 20:00:04,1167.12,3477.89,4111.86,106.8,221.69,1.01,False
2026-04-09 21:00:03,1271.62,135.75,4112.86,104.5,753.86,1.01,False
2026-04-09 22:00:03,1295.13,931.43,4113.86,23.51,795.68,1.01,False
2026-04-09 23:00:04,1299.92,937.08,4114.86,4.79,5.64,1.01,False
2026-04-10 00:00:03,1375.17,947.88,4115.86,75.25,10.8,1.01,False
2026-04-10 01:00:03,1381.12,959.47,4116.86,5.94,11.59,1.01,False
2026-04-10 02:00:03,1386.4,1001.76,4117.86,5.28,42.29,1.01,False
2026-04-10 03:00:03,1391.63,1096.7,4118.86,5.24,94.95,1.01,False
2026-04-10 04:00:04,1398.85,1213.84,4119.86,7.21,117.14,1.01,False
2026-04-10 05:00:04,1403.42,1237.23,4120.86,4.57,23.38,1.01,False
2026-04-10 06:00:04,1409.65,1273.44,4121.86,6.23,36.21,1.01,False
2026-04-10 07:00:03,1417.92,1337.88,4122.86,8.27,64.44,1.01,False
2026-04-10 08:00:04,1446.17,1453.03,4123.86,28.25,115.15,1.01,False
2026-04-10 09:00:03,1449.08,1455.5,4124.86,2.91,2.47,1.01,False
2026-04-10 10:00:03,1451.79,1460.07,4125.86,2.71,4.57,1.01,False
2026-04-10 11:00:03,1454.74,1480.35,4126.86,2.95,20.28,1.01,False
2026-04-10 12:00:03,1457.14,1482.53,4127.86,2.4,2.18,1.01,False
2026-04-10 13:00:03,1459.38,1484.84,4128.86,2.24,2.31,1.01,False
2026-04-10 14:00:04,1461.73,1487.63,4129.86,2.34,2.79,1.01,False
2026-04-10 15:00:03,1466.55,1567.88,4130.86,4.82,80.25,1.01,False
2026-04-10 16:00:03,1827.65,2494.49,4131.86,361.11,926.61,1.01,False
2026-04-10 17:00:04,1859.19,3282.27,4132.86,31.54,787.79,1.01,False
2026-04-10 18:00:03,1884.06,3920.93,4133.86,24.87,638.66,1.01,False
2026-04-10 19:00:03,1902.53,566.19,4134.86,18.47,741.26,1.01,False
2026-04-10 20:00:03,1970.87,1443.45,4135.86,68.34,877.26,1.01,False
2026-04-10 21:00:03,2045.37,2576.62,4136.86,74.5,1133.17,1.01,False
2026-04-10 22:00:03,2071.51,3401.07,4137.86,26.14,824.45,1.01,False
2026-04-10 23:00:03,2085.51,3790.32,4138.86,14.0,389.25,1.01,False
2026-04-11 00:00:03,2254.82,3798.56,4139.86,169.31,8.24,1.01,False
2026-04-11 01:00:03,2257.9,3804.37,4140.86,3.08,5.8,1.01,False
2026-04-11 02:00:04,2261.67,3822.84,4141.86,3.77,18.47,1.01,False
2026-04-11 03:00:03,2267.45,3985.3,4142.86,5.77,162.46,1.01,False
2026-04-11 04:00:03,2272.06,4082.29,4143.86,4.61,96.99,1.01,False
2026-04-11 05:00:03,2278.16,169.04,4144.86,6.11,182.75,1.01,False
2026-04-11 06:00:04,2283.7,374.21,4145.86,5.54,205.17,1.01,False
2026-04-11 07:00:04,2312.32,467.96,4146.86,28.62,93.75,1.01,False
2026-04-11 08:00:03,2342.34,830.56,4147.86,30.03,362.6,1.01,False
2026-04-11 09:00:03,2369.43,1656.94,4148.86,27.09,826.38,1.01,False
2026-04-11 10:00:04,2445.66,4085.66,4149.86,76.23,2428.71,1.01,False
2026-04-11 11:00:04,2514.23,1434.33,4150.86,68.57,1444.67,1.01,False
2026-04-11 12:00:04,2629.2,2641.44,4151.86,114.97,1207.11,1.01,False
2026-04-11 13:00:04,2788.95,3315.81,4152.86,159.75,674.37,1.01,False
2026-04-11 14:00:04,2891.6,3938.3,4153.86,102.65,622.49,1.01,False
2026-04-11 15:00:04,2955.64,655.75,4154.86,64.04,813.45,1.01,False
2026-04-11 16:00:03,2978.59,760.37,4155.86,22.96,104.62,1.01,False
2026-04-11 17:00:04,2982.69,767.49,4156.86,4.1,7.12,1.01,False
2026-04-11 18:00:03,2986.06,772.35,4157.86,3.37,4.86,1.01,False
2026-04-11 19:00:03,2989.92,775.39,4158.86,3.87,3.04,1.01,False
2026-04-11 20:00:03,2993.56,778.94,4159.86,3.64,3.55,1.01,False
2026-04-11 21:00:03,3038.9,1559.67,4160.86,45.34,780.73,1.01,False
2026-04-11 22:00:04,3061.05,2303.77,4161.86,22.15,744.1,1.01,False
2026-04-11 23:00:04,3077.92,2606.52,4162.86,16.87,302.75,1.01,False
2026-04-12 00:00:04,3137.83,2613.94,4163.86,59.92,7.42,1.01,False
2026-04-12 01:00:03,3141.98,2623.06,4164.86,4.14,9.12,1.01,False
2026-04-12 02:00:03,3145.86,2630.31,4165.86,3.89,7.25,1.01,False
2026-04-12 03:00:04,3166.96,2638.86,4166.86,21.1,8.56,1.01,False
2026-04-12 04:00:03,3170.65,2646.47,4167.86,3.69,7.6,1.01,False
2026-04-12 05:00:03,3174.23,2651.69,4168.86,3.58,5.23,1.01,False
2026-04-12 06:00:04,3179.35,2783.86,4169.86,5.12,132.17,1.01,False
2026-04-12 07:00:03,3182.36,2806.72,4170.86,3.01,22.86,1.01,False
2026-04-12 08:00:04,3193.0,2864.2,4171.86,10.64,57.48,1.01,False
2026-04-12 09:00:03,3233.86,3179.14,4172.86,40.86,314.94,1.01,False
2026-04-12 10:00:03,3316.81,3820.82,4173.86,82.95,641.68,1.01,False
2026-04-12 11:00:03,3502.43,3896.92,4174.86,185.62,76.1,1.01,False
2026-04-12 12:00:03,3514.05,3906.91,4175.86,11.62,9.99,1.01,False
2026-04-12 13:00:04,3521.95,3914.64,4176.86,7.9,7.72,1.01,False
2026-04-12 14:00:04,3580.41,18.5,4177.86,58.46,199.86,1.01,False
2026-04-12 15:00:03,3620.0,310.38,4178.86,39.59,291.88,1.01,False
2026-04-12 16:00:03,3677.84,926.25,4179.86,57.85,615.87,1.01,False
2026-04-12 17:00:03,3702.31,1012.35,4180.86,24.47,86.1,1.01,False
2026-04-12 18:00:04,3706.78,1022.62,4181.86,4.46,10.27,1.01,False
2026-04-12 19:00:03,3712.64,1034.01,4182.86,5.86,11.39,1.01,False
2026-04-12 20:00:04,3769.32,1527.04,4183.86,56.68,493.02,1.01,False
2026-04-12 21:00:04,,,,,,1.0,False
2026-04-12 22:00:04,3805.73,2101.26,4185.86,3805.73,2101.26,1.01,False
2026-04-12 23:00:03,3823.69,2115.87,4186.86,17.96,14.61,1.01,False
2026-04-13 00:00:03,3872.02,2144.39,4187.86,48.33,28.52,1.01,False
2026-04-13 01:00:03,3877.43,2149.06,4188.86,5.41,4.67,1.01,False
2026-04-13 02:00:03,3884.05,2158.25,4189.86,6.62,9.19,1.01,False
2026-04-13 03:00:03,3889.76,2164.21,4190.86,5.71,5.96,1.01,False
2026-04-13 04:00:03,3900.85,2492.61,4191.86,11.09,328.4,1.01,False
2026-04-13 05:00:03,3908.07,2547.78,4192.86,7.22,55.17,1.01,False
2026-04-13 06:00:04,3914.91,2554.79,4193.86,6.83,7.01,1.01,False
2026-04-13 07:00:03,3924.21,2624.55,4194.86,9.3,69.76,1.01,False
2026-04-13 08:00:03,3931.34,2651.25,4195.86,7.13,26.7,1.01,False
2026-04-13 09:00:04,3934.87,2655.67,4196.86,3.53,4.42,1.01,False
2026-04-13 10:00:03,3938.1,2663.16,4197.86,3.23,7.49,1.01,False
2026-04-13 11:00:04,3940.8,2666.42,4198.86,2.7,3.26,1.01,False
2026-04-13 12:00:04,3943.34,2672.18,4199.86,2.53,5.76,1.01,False
2026-04-13 13:00:03,3945.85,2674.32,4200.86,2.51,2.15,1.01,False
2026-04-13 14:00:03,4005.88,2681.99,4201.86,60.04,7.66,1.01,False
2026-04-13 15:00:03,4008.9,2685.9,4202.86,3.02,3.91,1.01,False
2026-04-13 16:00:04,4011.54,2688.75,4203.86,2.64,2.85,1.01,False
2026-04-13 17:00:04,4019.01,2802.26,4204.86,7.47,113.52,1.01,False
2026-04-13 18:00:03,4065.35,3931.88,4205.86,46.34,1129.62,1.01,False
2026-04-13 19:00:03,16.65,513.43,4206.86,47.3,677.55,1.01,False
2026-04-13 20:00:03,91.88,1200.24,4207.86,75.23,686.81,1.01,False
2026-04-13 21:00:03,130.03,1665.92,4208.86,38.15,465.68,1.01,False
2026-04-13 22:00:04,157.91,1824.9,4209.86,27.88,158.98,1.01,False
2026-04-13 23:00:03,165.31,1888.0,4210.86,7.4,63.09,1.01,False
2026-04-14 00:00:03,244.53,1896.89,4211.86,79.22,8.9,1.01,False
2026-04-14 01:00:04,248.2,1903.81,4212.86,3.67,6.92,1.01,False
2026-04-14 02:00:03,253.24,1912.04,4213.86,5.03,8.22,1.01,False
2026-04-14 03:00:03,257.36,1961.18,4214.86,4.12,49.14,1.01,False
2026-04-14 04:00:04,261.53,1985.36,4215.86,4.18,24.18,1.01,False
2026-04-14 05:00:03,264.62,1989.3,4216.86,3.09,3.94,1.01,False
2026-04-14 06:00:03,272.0,2291.93,4217.86,7.38,302.63,1.01,False
2026-04-14 07:00:03,277.03,2350.29,4218.86,5.03,58.36,1.01,False
2026-04-14 08:00:04,292.73,2427.36,4219.86,15.7,77.07,1.01,False
2026-04-14 09:00:03,294.31,2428.96,4220.86,1.58,1.6,1.01,False
2026-04-14 10:00:03,296.13,2433.71,4221.86,1.82,4.74,1.01,False
2026-04-14 11:00:03,297.84,2435.51,4222.86,1.7,1.8,1.01,False
2026-04-14 12:00:03,299.76,2439.24,4223.86,1.93,3.74,1.01,False
2026-04-14 13:00:03,301.73,2444.53,4224.86,1.97,5.29,1.01,False
2026-04-14 14:00:03,303.43,2446.99,4225.86,1.69,2.46,1.01,False
2026-04-14 15:00:03,305.14,2448.78,4226.86,1.71,1.79,1.01,False
2026-04-14 16:00:03,306.85,2450.8,4227.86,1.71,2.02,1.01,False
2026-04-14 17:00:03,351.77,2473.07,4228.86,44.93,22.27,1.01,False
2026-04-14 18:00:04,384.95,3230.07,4229.86,33.18,757.0,1.01,False
2026-04-14 19:00:03,409.92,3739.33,4230.86,24.97,509.26,1.01,False
2026-04-14 20:00:03,518.57,26.8,4231.86,108.65,383.47,1.01,False
2026-04-14 21:00:03,551.66,1005.21,4232.86,33.09,978.41,1.01,False
2026-04-14 22:00:03,1309.62,1228.97,4233.86,757.96,223.76,1.01,False
2026-04-14 23:00:04,1317.35,1240.72,4234.86,7.73,11.75,1.01,False
2026-04-15 00:00:03,1387.67,1265.22,4235.86,70.32,24.5,1.01,False
2026-04-15 01:00:04,1394.88,1312.23,4236.86,7.21,47.01,1.01,False
2026-04-15 02:00:03,1403.79,1429.87,4237.86,8.91,117.64,1.01,False
2026-04-15 03:00:03,1410.84,1436.57,4238.86,7.05,6.7,1.01,False
2026-04-15 04:00:04,1418.11,1450.88,4239.86,7.27,14.32,1.01,False
2026-04-15 05:00:03,1428.02,1599.86,4240.86,9.91,148.97,1.01,False
2026-04-15 06:00:03,1435.52,1609.97,4241.86,7.5,10.11,1.01,False
2026-04-15 07:00:03,1444.77,1685.84,4242.86,9.25,75.87,1.01,False
2026-04-15 08:00:03,1452.43,1707.45,4243.86,7.65,21.62,1.01,False
2026-04-15 09:00:03,1456.03,1711.07,4244.86,3.6,3.61,1.01,False
2026-04-15 10:00:03,1458.69,1714.16,4245.86,2.66,3.09,1.01,False
2026-04-15 11:00:03,1461.02,1716.53,4246.86,2.33,2.37,1.01,False
2026-04-15 12:00:03,1464.12,1720.66,4247.86,3.1,4.13,1.01,False
2026-04-15 13:00:03,1466.54,1722.7,4248.86,2.42,2.03,1.01,False
2026-04-15 14:00:03,1469.05,1725.56,4249.86,2.5,2.87,1.01,False
2026-04-15 15:00:03,1471.19,1728.28,4250.86,2.14,2.72,1.01,False
2026-04-15 16:00:04,1480.35,2185.78,4251.86,9.16,457.5,1.01,False
2026-04-15 17:00:03,1484.07,2192.1,4252.86,3.72,6.32,1.01,False
2026-04-15 18:00:04,1665.06,3645.6,4253.86,180.99,1453.5,1.01,False
2026-04-15 19:00:04,1728.26,2667.8,4254.86,63.2,3118.2,1.01,False
2026-04-15 20:00:04,1943.7,816.43,4255.86,215.44,2244.63,1.01,False
2026-04-15 21:00:04,1986.7,926.68,4256.86,43.0,110.25,1.01,False
2026-04-15 22:00:03,2087.82,1362.25,4257.86,101.12,435.57,1.01,False
2026-04-15 23:00:03,2120.71,1472.47,4258.86,32.89,110.22,1.01,False
2026-04-16 00:00:04,2208.48,1489.06,4259.86,87.77,16.59,1.01,False
2026-04-16 01:00:04,2218.11,1833.22,4260.86,9.63,344.15,1.01,False
2026-04-16 02:00:03,2224.93,2030.04,4261.86,6.82,196.82,1.01,False
2026-04-16 03:00:03,2230.82,2063.68,4262.86,5.89,33.64,1.01,False
2026-04-16 04:00:04,2235.76,2091.07,4263.86,4.93,27.39,1.01,False
2026-04-16 05:00:04,2242.28,2162.88,4264.86,6.52,71.81,1.01,False
2026-04-16 06:00:03,2253.69,2297.23,4265.86,11.41,134.35,1.01,False
2026-04-16 07:00:03,2260.56,2316.22,4266.86,6.87,18.99,1.01,False
2026-04-16 08:00:04,2266.33,2351.73,4267.86,5.77,35.51,1.01,False
